"IterationNo","AUC_at_Value_0.1","AUC_at_0.5","AUC_ratio"
0,0.66124858848216,0.499599491309491,1.323557369422
1,0.707870782527272,0.49981725681021,1.41625918849789
2,0.648929514337461,0.499874369325611,1.29818521244237
3,0.67839102027464,0.499671022249552,1.35767533050141
4,0.638205892474053,0.499695678243689,1.27718913783124
5,0.668820965637122,0.499405905437014,1.33923319359201
6,0.620602000624783,0.499020104040766,1.24364127937837
7,0.668444239915931,0.499063005466921,1.33939849797229
8,0.707449392762879,0.499971642096776,1.41497903720296
9,0.734377108793037,0.499971642096776,1.46883752389078
10,0.699400801441151,0.499695678243689,1.39965349290068
11,0.675994577590419,0.499971642096776,1.35206583868525
12,0.721708441757801,0.49948210831575,1.44491350088874
13,0.631493798066652,0.499399130489267,1.26450720378301
14,0.671780196017984,0.499900466553458,1.34382790368159
15,0.665937704211121,0.499994140929086,1.33189101571006
16,0.626379836224726,0.499020104040766,1.25521964175927
17,0.689791744967516,0.49998030701165,1.37963782831839
18,0.676017227246445,0.49998030701165,1.35208770778785
19,0.693154232005063,0.499991247560733,1.3863327315962
20,0.697798237034439,0.49988942246079,1.39590518558966
21,0.649998143427692,0.499772325685253,1.30058850805006
22,0.695103370595733,0.499574309503444,1.39139134533687
23,0.672887571093902,0.49948210831575,1.34717051900592
24,0.629638929572117,0.499543263830071,1.26042922637888
25,0.649151038470909,0.499405905437014,1.29984654046663
26,0.665602524045069,0.499852804700645,1.33159705774521
27,0.626396587899375,0.499268472775246,1.25462876599732
28,0.650533795941585,0.499739630637762,1.3017454611542
29,0.68102955465482,0.499502920280922,1.36341456076334
30,0.675815812837621,0.499971642096776,1.35170828890093
31,0.739629991756229,0.499671022249552,1.48023391155718
32,0.661959748708496,0.499543263830071,1.32512996698855
33,0.666159457779919,0.499852804700645,1.33271125322358
34,0.653039964922063,0.499874369325611,1.30640817972542
35,0.650137236634971,0.499268472775246,1.30217963297602
36,0.586264676994927,0.498777386855185,1.1754034814837
37,0.604700925129342,0.496757670288304,1.21729559762689
38,0.6617616737037,0.499971642096776,1.323598416359
39,0.746389555225029,0.499857254199632,1.49320540805223
40,0.687672290916093,0.499797445191701,1.37590197295293
41,0.678022702696582,0.499971642096776,1.35612231896413
42,0.630611759222303,0.49988942246079,1.26150250613028
43,0.699893056908588,0.49988942246079,1.40009575210303
44,0.701794256442842,0.499540221089897,1.40488038162706
45,0.669953141872377,0.499971642096776,1.3399822819205
46,0.662672942929243,0.499268472775246,1.32728778015101
47,0.626076292657,0.498625247704635,1.25560487668659
48,0.676356914254136,0.499190335482937,1.35490787016099
49,0.673130131630199,0.499314835024307,1.34810761550361
50,0.682753051052354,0.499671022249552,1.36640513588031
51,0.691439545629122,0.499908883569736,1.38313114320295
52,0.67800601503933,0.499695678243689,1.35683786064022
53,0.692571257911088,0.499671022249552,1.38605447799051
54,0.701459712532739,0.499772325685253,1.40355853352013
55,0.720072923588008,0.499971642096776,1.4402275308419
56,0.705864209131548,0.499985531682028,1.4117692701165
57,0.640010771197122,0.499405905437014,1.28154425934765
58,0.599578547723934,0.495146214029835,1.21091211188743
59,0.678659407011551,0.499634133598721,1.35831273600817
60,0.675052295700802,0.499540221089897,1.35134723331782
61,0.664134643760508,0.499408972260722,1.32984123363685
