"IterationNo","AUC_at_Value_0.1","AUC_at_0.5","AUC_ratio"
0,0.64591410853624,0.499712646996402,1.29257106542851
1,0.627546146236707,0.499559198865975,1.25619976103186
2,0.640182411092389,0.499821291470307,1.28082261003565
3,0.653288101069112,0.499865129955368,1.30692873321138
4,0.649612891127848,0.499957125211905,1.29933719986991
5,0.652909367499493,0.499967173990365,1.30590447026443
6,0.681142530201694,0.499858883648868,1.3626696503411
7,0.647368291302347,0.499559198865975,1.29587903249887
8,0.635700027995039,0.499751027169196,1.27203345953267
9,0.607938568098973,0.499626583276945,1.21678587258435
10,0.637181031563391,0.499915965415334,1.27457628010343
11,0.659175280836109,0.499677560881952,1.31920128587051
12,0.731348411581884,0.499879154825803,1.46305042833151
13,0.628438299967102,0.499713339982795,1.25759760583686
14,0.641861383184668,0.499713339982795,1.28445917254634
15,0.653161677502239,0.49978345886384,1.30688934561195
16,0.578329868968212,0.49954893212648,1.15770414422943
17,0.69978993526322,0.499799212981533,1.40014213125437
18,0.604888026247892,0.499616236699736,1.21070530101972
19,0.630368963612927,0.498363449654954,1.26487800028146
20,0.577075421284155,0.498332155259029,1.15801361640851
21,0.712205925461667,0.499974063399794,1.42448574355779
22,0.622862119219937,0.499818436648322,1.24617675849799
23,0.664976071623337,0.499865129955368,1.33031098144956
24,0.662163133513646,0.499559198865975,1.32549482627242
25,0.618655935840336,0.499941642649537,1.23745630102275
26,0.622803167684893,0.49985033530231,1.2459792935984
27,0.654858022457542,0.499350132281796,1.31142054466902
28,0.641283507804732,0.499657868439149,1.28344522984897
29,0.588876611591454,0.499677560881952,1.1785132207099
30,0.623307840819053,0.499677560881952,1.247420115722
31,0.723331335388551,0.499982637482507,1.44671290793345
32,0.687724411938582,0.499739713889132,1.37616521726179
33,0.672771043173819,0.499915965415334,1.34576826850264
34,0.578259419189383,0.499524516775682,1.15761969586982
35,0.674310221122401,0.499837945336374,1.34905768442333
36,0.617461255735401,0.499134017125461,1.23706506579414
37,0.701367234402328,0.499915965415334,1.40297026485167
38,0.62783685452021,0.499713339982795,1.25639402490601
39,0.659279498909914,0.499957125211905,1.31867207339126
40,0.640886047278736,0.499837945336374,1.28218766353851
41,0.637984434341939,0.499915965415334,1.2761833557604
42,0.670637622431335,0.499739713889132,1.34197383916563
43,0.695915897140585,0.49985033530231,1.39224853519343
44,0.626819380594429,0.499677560881952,1.25444772722647
45,0.670090694336576,0.49981038789061,1.34068981071925
46,0.632526104520804,0.499524516775682,1.26625637637091
47,0.644130476004923,0.499759896815781,1.28887988033653
48,0.574941077831388,0.499524516775682,1.15097669588372
49,0.606600845548719,0.499957125211905,1.21330573154971
50,0.648618774691937,0.499711536478006,1.29798639283663
51,0.620180332283907,0.499657868439149,1.24120997878258
52,0.652136197102476,0.499967173990365,1.30435802794334
53,0.668885773119225,0.499713339982795,1.33853895743959
54,0.600638447876596,0.499713339982795,1.20196600694565
55,0.674836361993921,0.49981038789061,1.35018474674363
56,0.596992156031236,0.499777455809583,1.19451597724466
57,0.596867842445738,0.499524516775682,1.1948719680435
58,0.730102320469753,0.499941642649537,1.46037508818116
59,0.622610339676974,0.499818436648322,1.24567301648989
60,0.58881058388351,0.499616236699736,1.17852571760469
61,0.673109909556205,0.499915965415334,1.34644611519254
62,0.701006055871662,0.499982637482507,1.4020607983536
63,0.656849406154245,0.499796304401339,1.31423421976084
64,0.643618493810195,0.499777455809583,1.28781017696688
65,0.681633154976933,0.499777455809583,1.36387335413672
66,0.635981003107908,0.499777455809583,1.27252839381818
67,0.682638398713658,0.499713339982795,1.36605998698606
68,0.65472259394587,0.499915965415334,1.30966530225119
69,0.672503045782939,0.499616236699736,1.3460392124668
70,0.650132546138209,0.499915965415334,1.30048366348547
71,0.654604955762303,0.499350132281796,1.31091375258291
72,0.676784787071893,0.499350132281796,1.35533114606239
73,0.611744306047569,0.499957125211905,1.22359353472217
74,0.663145952017537,0.49954893212648,1.32748947974858
75,0.678703088503052,0.499915965415334,1.35763435348415
76,0.592906454565319,0.499657868439149,1.18662487277037
77,0.623476649727376,0.499865129955368,1.2472897435015
78,0.684647139486149,0.499418712424474,1.37088803934171
79,0.700172587185181,0.499739713889132,1.40107453485379
80,0.624796127950848,0.498363449654954,1.25369572825501
81,0.616317531331092,0.49954893212648,1.23374807089978
82,0.585185741489027,0.497959670775381,1.17516693787235
83,0.660638634755671,0.499751027169196,1.32193552156923
84,0.646709520720844,0.499713339982795,1.2941610098764
85,0.649259360179207,0.499777455809583,1.29909693330901
86,0.69833005733196,0.499915965415334,1.39689488962766
87,0.672072614303282,0.499978991353833,1.3442017083227
88,0.713006991805936,0.499941642649537,1.42618043983537
89,0.636324375779021,0.49978345886384,1.27320015197298
90,0.613997203897133,0.499711536478006,1.2287032799455
91,0.674679622012799,0.499559198865975,1.35054989187339
92,0.611599982629723,0.499626583276945,1.22411417466695
93,0.662198633491123,0.499941642649537,1.32455186165664
94,0.73802625177678,0.499879154825803,1.4764093374407
95,0.685534266889706,0.499879154825803,1.37139998792028
96,0.602292274761092,0.499941642649537,1.20472515865877
97,0.662260852129969,0.49985033530231,1.32491829125099
98,0.558563526560842,0.498548660695658,1.12037915372482
99,0.673894395591434,0.49954893212648,1.34900577751773
100,0.636736059191173,0.499777455809583,1.27403917841739
101,0.644953490479139,0.499858883648868,1.29027113766811
102,0.636749913454706,0.499759896815781,1.2741116634443
103,0.627279422425263,0.499711536478006,1.25528305159085
104,0.622461171285654,0.499418712424474,1.24637134292357
105,0.673858904455095,0.499689453287966,1.34855538779354
106,0.688475540433644,0.499759896815781,1.37761261922028
107,0.582762883546656,0.499418712424474,1.16688235552404
108,0.590310365613093,0.497959670775381,1.18545818116939
109,0.63889200605602,0.49985033530231,1.2781666049491
110,0.595005607353319,0.49985033530231,1.19036752669869
111,0.668377608127619,0.499829972440989,1.33720994133966
112,0.594311916215617,0.499646852265428,1.1894639454266
113,0.643415960776138,0.499350132281796,1.28850663929141
114,0.669608384453423,0.499915965415334,1.3394418877923
115,0.722191466177264,0.499821291470307,1.44489936403633
116,0.665794210706137,0.499626583276945,1.33258363944395
117,0.636937441777943,0.499477003625556,1.27520874265402
118,0.700255059695813,0.499677560881952,1.40141386069015
119,0.655058773276226,0.499616236699736,1.3111238689985
120,0.66701267839611,0.499957125211905,1.33413975871111
121,0.651951578634189,0.499626583276945,1.30487768356555
122,0.633536326587117,0.499941642649537,1.26722055644249
123,0.696760834849339,0.49981038789061,1.394050327345
124,0.667373134645578,0.499915965415334,1.33497063669715
125,0.639042950011118,0.499858883648868,1.27844671949458
126,0.541476137531028,0.499350132281796,1.08436165833528
127,0.680596493285476,0.499626583276945,1.36221033080664
128,0.623623187897579,0.49954893212648,1.24837257732279
129,0.570942485703898,0.496481479751333,1.14997740900599
130,0.646397387200175,0.499915965415334,1.29301208986823
131,0.581065112465872,0.499477003625556,1.16334707753929
132,0.650097384905276,0.499915965415334,1.30041332919858
133,0.60365743683779,0.499626583276945,1.2082172106987
134,0.61904385739461,0.499967173990365,1.23816900308447
135,0.618810085033518,0.499616236699736,1.23857080610736
136,0.591734281508303,0.499165031650975,1.18544818644679
137,0.665760307036676,0.499777455809583,1.33211352232409
138,0.616315239572159,0.49954893212648,1.23374348324323
139,0.659681451512519,0.499646852265428,1.32029542169932
140,0.68680637135982,0.499915965415334,1.37384364347959
141,0.691340527778548,0.499974063399794,1.38275278336935
142,0.674092977421183,0.499818436648322,1.34867569500139
143,0.645878953777305,0.499751027169196,1.29240145325131
144,0.678809376093477,0.499677560881952,1.3584948159276
145,0.607669312151788,0.499711536478006,1.21604019077621
146,0.650181064361107,0.499559198865975,1.30150954248676
147,0.6743448267939,0.49981038789061,1.34920130339806
148,0.568559910539359,0.499524516775682,1.13820221319523
149,0.62508999398272,0.499915965415334,1.25039013999761
150,0.695765922932774,0.499842905759351,1.39196918655028
151,0.713206166149177,0.499677560881952,1.4273327881491
152,0.585994358474358,0.49954893212648,1.17304696454839
153,0.686743084923513,0.49985033530231,1.37389741773039
154,0.691590327294614,0.499677560881952,1.38407321328164
155,0.669860980239293,0.499915965415334,1.33994716428544
156,0.657629274327929,0.499657868439149,1.316159147823
157,0.588038763407065,0.495457080906655,1.18686115522053
158,0.697581528323331,0.499796304401339,1.39573166544099
159,0.644823680050791,0.499957125211905,1.28975795629972
160,0.686250399154554,0.499713339982795,1.37328813190815
161,0.678549434121441,0.499677560881952,1.35797459650534
162,0.602352726532287,0.499350132281796,1.20627328920454
163,0.650330542808126,0.499837945336374,1.30108277868035
164,0.575725424477444,0.499524516775682,1.1525468823705
165,0.602848864831031,0.499559198865975,1.20676161343747
166,0.647386216507866,0.499711536478006,1.29551985345521
167,0.73982509417481,0.499879154825803,1.48000789197266
168,0.621417849117478,0.499751027169196,1.24345487119347
169,0.684281145088795,0.499714157888097,1.36934512318146
170,0.672584106711902,0.499559198865975,1.34635516318927
171,0.659078605698889,0.498770451152971,1.32140667951629
172,0.646093491536487,0.499689453287966,1.29299005069084
173,0.642021006670494,0.499915965415334,1.2842578574923
174,0.629595347290899,0.499751027169196,1.25981801549703
175,0.659862879589447,0.499477003625556,1.32110762817847
176,0.65149511310139,0.499751027169196,1.30363936777026
177,0.603039982277483,0.499777455809583,1.2066170157688
178,0.721024987769699,0.499739713889132,1.44280105769152
179,0.595101149197808,0.49954893212648,1.19127699195468
180,0.675211707431669,0.499626583276945,1.35143271001134
181,0.685923359091971,0.499858883648868,1.37223400749602
182,0.62383700211498,0.49985033530231,1.24804758155795
183,0.647533027212942,0.499837945336374,1.29548593350026
184,0.6331969851095,0.499626583276945,1.26734046246398
185,0.665220739891964,0.499751027169196,1.33110429739396
186,0.666208858320104,0.499915965415334,1.3326416926225
187,0.723739493838176,0.499559198865975,1.44875621444086
188,0.693252185210455,0.499751027169196,1.38719511821183
189,0.579725372915484,0.499134017125461,1.16146235885535
190,0.592101204376613,0.499616236699736,1.18511201374838
191,0.632654445502625,0.499559198865975,1.26642537448772
192,0.662654817524765,0.499751027169196,1.32596989600667
193,0.608774914146943,0.499713339982795,1.21824827443651
194,0.676203068452778,0.499751027169196,1.35307989717016
195,0.614621944637979,0.499713339982795,1.22994904370402
196,0.625891228043105,0.499818436648322,1.25223717684406
197,0.697387607844917,0.499796304401339,1.39534366641677
198,0.595461922744513,0.499657868439149,1.19173930874869
199,0.6263917775394,0.497206891811188,1.25982118883676
200,0.662655232075439,0.499616236699736,1.3263284565223
201,0.65512247357908,0.499713339982795,1.3109965677555
202,0.655921270451947,0.499829972440989,1.31228879142374
203,0.665245446936891,0.499751027169196,1.33115373610161
204,0.65895275620978,0.499713339982795,1.31866152749188
205,0.664410015922074,0.499915965415334,1.32904340306491
206,0.67870084195142,0.499711536478006,1.35818525770876
207,0.632990431623912,0.49978345886384,1.26652937466737
208,0.592819636660929,0.499967173990365,1.18571711804494
209,0.677166260078285,0.499915965415334,1.35456017996083
210,0.615012968922524,0.499477003625556,1.23131388323852
211,0.646321693832434,0.499818436648322,1.29311295150802
212,0.67177630901189,0.499713339982795,1.3443233455305
213,0.605585076009324,0.499165031650975,1.21319611272923
214,0.696843678997659,0.499915965415334,1.39392163324633
215,0.685673465593357,0.499657868439149,1.37228593584504
216,0.621497120431063,0.499941642649537,1.24313933349764
217,0.634500700760233,0.499165031650975,1.27112409829999
218,0.599395104239399,0.499818436648322,1.19922567934632
219,0.635122332522103,0.499165031650975,1.27236944146799
220,0.663735742080803,0.499777455809583,1.32806258938916
221,0.677209723129464,0.49954893212648,1.35564241974598
222,0.670689234681277,0.499677560881952,1.34224405334008
223,0.643394193182815,0.499713339982795,1.28752655113223
224,0.629836688885688,0.499865129955368,1.26001325385895
225,0.633530090263325,0.499677560881952,1.26787780733063
226,0.689298344352508,0.499713339982795,1.37938751920499
227,0.680315393590917,0.499777455809583,1.36123665780179
228,0.662511661076397,0.499751027169196,1.32568344047064
229,0.614841632734246,0.499941642649537,1.22982680433615
230,0.656579332390531,0.499777455809583,1.31374339670233
231,0.663235599348174,0.499915965415334,1.32669417508431
232,0.707263817387406,0.499616236699736,1.41561415629585
233,0.657918881994392,0.499751027169196,1.3164933061191
234,0.647530107001911,0.499788644208388,1.29560788246306
235,0.618099358948384,0.499559198865975,1.23728951513955
236,0.647148784003698,0.49954893212648,1.2954662544246
237,0.649784707482977,0.499751027169196,1.30021685230671
238,0.643147717590188,0.499418712424474,1.2877925908462
239,0.62302319180209,0.499677560881952,1.24685045032326
240,0.628763440394369,0.499657868439149,1.25838794925521
241,0.644855174130826,0.499759896815781,1.29032997293204
242,0.652250803493036,0.499616236699736,1.30550361573824
243,0.606377189599069,0.499626583276945,1.21366078166212
244,0.728900810581231,0.49976364884732,1.45849105324568
245,0.616400699155105,0.499677560881952,1.23359691811482
246,0.626918469742017,0.499818436648322,1.25429240655067
247,0.629706657407437,0.499646852265428,1.26030346143944
248,0.644080652490767,0.49954893212648,1.289324450658
249,0.603372787820827,0.499626583276945,1.20764748717619
250,0.611303444328451,0.498363449654954,1.22662174513739
251,0.661369744663208,0.49954893212648,1.32393385738588
252,0.615356166713595,0.499350132281796,1.23231401562208
253,0.590808275944916,0.499418712424474,1.18299186884044
254,0.661723077841873,0.499657868439149,1.32435236116463
255,0.653447146871863,0.499775804368382,1.30748055660216
256,0.689199435725784,0.499796304401339,1.37896064788097
257,0.67191290837524,0.499677560881952,1.34469297998751
258,0.666221940845589,0.499865129955368,1.33280339219716
259,0.66610908072432,0.499829972440989,1.33267134315952
260,0.745066703480268,0.499873637251544,1.49051009686542
261,0.696596860664707,0.499876662105919,1.39353747328397
262,0.622042167901292,0.499646852265428,1.24496364798641
263,0.66188151515278,0.499915965415334,1.3239855514574
264,0.679275193427593,0.499616236699736,1.35959391134806
265,0.670627168243329,0.499739713889132,1.34195291989963
266,0.694021627885165,0.499559198865975,1.38926803762323
267,0.617466171728362,0.499524516775682,1.23610784053997
268,0.581510975866638,0.497091798876267,1.16982613107118
269,0.577056311019511,0.499559198865975,1.15513098813806
270,0.605467234288263,0.497091798876267,1.21801895677416
271,0.616967903610063,0.499818436648322,1.23438404502907
272,0.63879626386314,0.499418712424474,1.27907955383178
273,0.680955393198911,0.499941642649537,1.3620697599625
274,0.602917292884563,0.49985033530231,1.20619563557943
275,0.632968919012316,0.499713339982795,1.26666404189672
276,0.699356446650665,0.499775804368382,1.39934034528645
277,0.652419003998289,0.49981038789061,1.30533302189205
278,0.652600751190441,0.499524516775682,1.30644388668414
279,0.664189824288959,0.499777455809583,1.3289711581989
280,0.697512082160939,0.499788644208388,1.39561410657044
281,0.627299726090856,0.499777455809583,1.2551581084719
282,0.662614254638702,0.49981038789061,1.32573125867829
283,0.569054911933198,0.499134017125461,1.14008441101734
284,0.602301101656367,0.499418712424474,1.20600427391365
285,0.634177041689575,0.499626583276945,1.26930204059628
286,0.633760954463807,0.499524516775682,1.26872842709421
287,0.63230664461283,0.499477003625556,1.26593745061955
288,0.59610139209286,0.49954893212648,1.1932792840841
289,0.608695643425918,0.49954893212648,1.21849053071703
290,0.617474671197736,0.49985033530231,1.23531910971769
291,0.615586732746972,0.499626583276945,1.23209363422872
292,0.612811321114365,0.499751027169196,1.22623323975058
293,0.646042036121229,0.499796304401339,1.29261067045116
294,0.728137077382279,0.499775804368382,1.45692742829458
295,0.6692905251357,0.49981038789061,1.33908886520018
296,0.63644247186589,0.499559198865975,1.27400811217299
297,0.669132483444475,0.499915965415334,1.33848992577893
298,0.562863636316138,0.499559198865975,1.1267205920617
299,0.654885138925956,0.499739713889132,1.31045246300206
300,0.669121137291335,0.499739713889132,1.33893928918321
301,0.673394730100784,0.499559198865975,1.34797784052306
302,0.655180813697171,0.499134017125461,1.31263506637033
303,0.605504743658444,0.499477003625556,1.2122775208133
304,0.614484840428017,0.499657868439149,1.22981119530364
305,0.621001989497905,0.49978345886384,1.24254210195278
306,0.70992030227798,0.49985033530231,1.42026573183875
307,0.659870915764865,0.499775804368382,1.32033385769608
308,0.700744303136901,0.499677560881952,1.4023929789844
309,0.679807081969907,0.499646852265428,1.36057513199097
310,0.614211449781456,0.499477003625556,1.22970916643424
311,0.736583164785527,0.499957125211905,1.47329266379258
312,0.513338870141812,0.4976766127296,1.03147075231506
313,0.597174501108859,0.499559198865975,1.195402872101
314,0.636046830649657,0.499915965415334,1.27230749696346
315,0.671481241453079,0.499677560881952,1.34382908903871
316,0.608395108414796,0.499418712424474,1.21820647340442
317,0.632156159857155,0.49954893212648,1.26545393094164
318,0.664025534118749,0.499915965415334,1.32827431019746
319,0.619678748610464,0.499858883648868,1.2397073831857
320,0.638681503634337,0.499689453287966,1.27815686209065
321,0.658092749892351,0.499559198865975,1.3173468757782
322,0.61680677477218,0.49954893212648,1.23472744130701
323,0.68310999035902,0.499751027169196,1.36690062295309
324,0.639094763496331,0.499677560881952,1.27901433550128
325,0.623945258512448,0.499711536478006,1.24861087440576
326,0.630798321901904,0.499477003625556,1.26291764650449
327,0.672334783978803,0.499865129955368,1.34503237711107
328,0.547945978459622,0.499524516775682,1.09693510540081
329,0.639777191900246,0.499777455809583,1.28012415218665
330,0.575133555273442,0.499418712424474,1.15160593899536
331,0.618429677204499,0.499777455809583,1.23741011127185
332,0.693891357260636,0.499818436648322,1.38828683854427
333,0.6025379069328,0.49954893212648,1.20616393747038
334,0.601879907154253,0.499915965415334,1.20396216322919
335,0.625283457365106,0.49954893212648,1.25169611453957
336,0.650318213788647,0.499626583276945,1.30160851234806
337,0.692207416415235,0.499796304401339,1.38497906110844
338,0.713629611450639,0.499865129955368,1.42764431580646
339,0.655468066442675,0.499821291470307,1.31140485135098
340,0.682910493816599,0.499739713889132,1.36653236642326
341,0.643138022154904,0.499739713889132,1.28694599264445
342,0.627676012265996,0.49985033530231,1.2557279008053
343,0.700648195183855,0.499657868439149,1.40225590236889
344,0.573402661173205,0.499646852265428,1.14761587824153
345,0.622212568413209,0.499677560881952,1.24522815736408
346,0.633872324084977,0.499477003625556,1.26907208837221
347,0.612449887080642,0.497959670775381,1.22991865210085
348,0.646330369094892,0.499657868439149,1.2935458639207
349,0.563593198776056,0.499616236699736,1.12805220762825
350,0.666271567170371,0.499759896815781,1.33318333746969
351,0.637853364567391,0.499915965415334,1.27592117214632
352,0.69681186816324,0.499865129955368,1.39399975394454
353,0.642958456053623,0.499788644208388,1.2864607139524
354,0.667457768690762,0.499477003625556,1.33631331141551
355,0.664246773739737,0.499751027169196,1.32915539464184
356,0.662583954962479,0.499915965415334,1.32539066723344
357,0.629831713996355,0.499657868439149,1.26052595942069
358,0.523869659810572,0.497091798876267,1.0538690459083
359,0.658318417743419,0.499865129955368,1.31699208104834
360,0.691479830763335,0.499689453287966,1.38381914249617
361,0.656149925833344,0.499858883648868,1.31267033016115
362,0.649313115837615,0.499713339982795,1.29937118720899
363,0.767747560964162,0.499915965415334,1.53575323469878
364,0.661921956969788,0.499751027169196,1.32450344468364
365,0.616093630367297,0.499559198865975,1.2332745183471
366,0.616790449914032,0.49954893212648,1.23469476210965
