"IterationNo","AUC_at_Value_0.1","AUC_at_0.5","AUC_ratio"
0,0.639281781571879,0.499631289941337,1.27950709741765
1,0.622318743751925,0.499896168477957,1.24489600639811
2,0.672182822880263,0.499896168477957,1.34464487880928
3,0.660450695330794,0.499896168477957,1.32117575003961
4,0.588686726953274,0.499617596972656,1.17827460545889
5,0.658767431909965,0.49938224482743,1.31916470546047
6,0.588901862519283,0.499896168477957,1.17804836214753
7,0.629903625974305,0.499090722154056,1.2621024555529
8,0.598752602165917,0.499433808898727,1.19886277520177
9,0.60470205224486,0.499214071686784,1.21130810716462
10,0.687956097325756,0.499765435908571,1.37655797679377
11,0.60660612603151,0.499511638024861,1.2143983840499
12,0.651821984336996,0.498504625883636,1.307554535089
13,0.638531627544062,0.498504625883636,1.28089408681458
14,0.638959940445095,0.498764318552442,1.28108590907133
15,0.624334564300178,0.499214071686784,1.25063494742972
16,0.60031096146112,0.499896168477957,1.20087129951185
17,0.651287492810634,0.499433808898727,1.30405167052417
18,0.709745863908742,0.499814505724292,1.42001853843804
19,0.686612388811259,0.499617596972656,1.37427583209972
20,0.606625637508834,0.499796778589735,1.21374459279337
21,0.656945487508505,0.499896168477957,1.3141638782884
22,0.602382863050651,0.499720150611934,1.20544040962327
23,0.669820709373192,0.498852615905006,1.34272265598531
24,0.637495933426955,0.499896168477957,1.27525669054026
25,0.673182529121915,0.499499065938705,1.34771529123244
26,0.628391625488079,0.499947024733651,1.25691642194062
27,0.703932802896336,0.499967953233937,1.40795584665596
28,0.659878124328168,0.499765435908571,1.32037567409702
29,0.629248456088083,0.498625736178412,1.2619654591253
30,0.584242000363783,0.499589462094919,1.16944420307404
31,0.628580265514972,0.499214071686784,1.25913971813951
32,0.648038083570005,0.499132837252133,1.29832789030199
33,0.6786588217416,0.499696010082865,1.35814336726254
34,0.612143094595316,0.499696010082865,1.22503098332485
35,0.765140479792662,0.499959440811702,1.53040510356286
36,0.684445619887212,0.499589462094919,1.37001612687573
37,0.620832933385457,0.49938224482743,1.24320185552451
38,0.646912668060521,0.499927894776359,1.29401194616259
39,0.689079528662856,0.498504625883636,1.38229314811555
40,0.706321719137889,0.499796778589735,1.41321783051684
41,0.644074970948433,0.499896168477957,1.28841749859668
42,0.657283963832172,0.499433808898727,1.31605820855723
43,0.656317244407937,0.499927894776359,1.31282381172497
44,0.652646191533115,0.499927894776359,1.30548064701425
45,0.631864272913183,0.498797813581227,1.26677434364954
